iter	Passed	Remaining
3805	1002703	2949095
3806	1002999	2948928
3807	1003316	2948822
3808	1003691	2948888
3809	1004033	2948853
3810	1004373	2948814
3811	1004710	2948766
3812	1005009	2948608
3813	1005316	2948471
3814	1005689	2948527
3815	1005982	2948352
3816	1006295	2948232
3817	1006783	2948626
3818	1007127	2948596
3819	1007491	2948627
3820	1007920	2948847
3821	1008256	2948794
3822	1008627	2948842
3823	1009005	2948913
3824	1009372	2948950
3825	1009704	2948886
3826	1010121	2949068
3827	1010455	2949009
3828	1010778	2948918
3829	1011113	2948860
3830	1011597	2949238
3831	1011916	2949134
3832	1012210	2948957
3833	1012572	2948978
3834	1012850	2948753
3835	1013136	2948553
3836	1013472	2948499
3837	1013823	2948488
3838	1014170	2948466
3839	1014520	2948449
3840	1014876	2948452
3841	1015245	2948491
3842	1015718	2948835
3843	1016013	2948658
3844	1016334	2948560
3845	1016674	2948513
3846	1017046	2948563
3847	1017363	2948451
3848	1017696	2948385
3849	1018074	2948449
3850	1018409	2948390
3851	1018756	2948362
3852	1019121	2948389
3853	1019443	2948291
3854	1019848	2948434
3855	1020284	2948663
3856	1020660	2948723
3857	1021026	2948750
3858	1021414	2948840
3859	1021804	2948939
3860	1022189	2949019
3861	1022634	2949276
3862	1022959	2949185
3863	1023307	2949160
3864	1023660	2949148
3865	1023970	2949013
3866	1024295	2948921
3867	1024747	2949195
3868	1025062	2949075
3869	1025414	2949060
3870	1025790	2949114
3871	1026131	2949066
3872	1026443	2948937
3873	1026796	2948924
3874	1027138	2948880
3875	1027479	2948835
3876	1027814	2948768
3877	1028172	2948770
3878	1028503	2948695
3879	1028854	2948676
3880	1029299	2948925
3881	1029662	2948940
3882	1030030	2948970
3883	1030399	2949001
3884	1030734	2948934
3885	1031082	2948907
3886	1031448	2948929
3887	1031806	2948929
3888	1032147	2948879
3889	1032509	2948888
3890	1032842	2948816
3891	1033152	2948677
3892	1033632	2949025
3893	1033955	2948923
3894	1034271	2948802
3895	1034616	2948762
3896	1034986	2948795
3897	1035298	2948663
3898	1035610	2948527
3899	1035998	2948611
3900	1036306	2948466
3901	1036652	2948428
3902	1037006	2948415
3903	1037325	2948301
3904	1037683	2948297
3905	1038107	2948480
3906	1038507	2948595
3907	1038881	2948636
3908	1039370	2949005
3909	1039726	2948994
3910	1040102	2949040
3911	1040496	2949137
3912	1040834	2949075
3913	1041160	2948980
3914	1041533	2949015
3915	1041888	2949003
3916	1042225	2948937
3917	1042617	2949026
3918	1042939	2948918
3919	1043269	2948832
3920	1043717	2949081
3921	1044042	2948981
3922	1044350	2948832
3923	1044673	2948726
3924	1045020	2948687
3925	1045370	2948658
3926	1045660	2948460
3927	1045986	2948361
3928	1046317	2948277
3929	1046671	2948257
3930	1047020	2948223
3931	1047347	2948129
3932	1047702	2948111
3933	1048201	2948498
3934	1048532	2948413
3935	1048900	2948433
3936	1049278	2948481
3937	1049641	2948485
3938	1049974	2948404
3939	1050348	2948439
3940	1050713	2948450
3941	1051040	2948351
3942	1051444	2948471
3943	1051823	2948518
3944	1052160	2948448
3945	1052649	2948806
3946	1052993	2948755
3947	1053340	2948713
3948	1053745	2948832
3949	1054090	2948783
3950	1054440	2948751
3951	1054838	2948850
3952	1055235	2948947
3953	1055589	2948922
3954	1055965	2948959
3955	1056321	2948941
3956	1056774	2949194
3957	1057262	2949543
3958	1057648	2949607
3959	1057997	2949569
3960	1058344	2949524
3961	1058706	2949520
3962	1059033	2949421
3963	1059423	2949493
3964	1059764	2949431
3965	1060107	2949376
3966	1060449	2949317
3967	1060800	2949282
3968	1061106	2949121
3969	1061512	2949240
3970	1061834	2949125
3971	1062144	2948975
3972	1062458	2948838
3973	1062760	2948665
3974	1063025	2948391
3975	1063312	2948179
3976	1063609	2947992
3977	1063979	2948010
3978	1064271	2947810
3979	1064564	2947613
3980	1064890	2947509
3981	1065195	2947344
3982	1065472	2947103
3983	1065761	2946893
3984	1066187	2947064
3985	1066495	2946910
3986	1066770	2946661
3987	1067129	2946647
3988	1067859	2947656
3989	1068263	2947764
3990	1068586	2947648
3991	1068903	2947518
3992	1069206	2947346
3993	1069611	2947455
3994	1069895	2947235
3995	1070213	2947104
3996	1070514	2946926
3997	1070826	2946782
3998	1071161	2946699
3999	1071503	2946633
4000	1071860	2946611
4001	1072202	2946548
4002	1072550	2946500
4003	1072917	2946502
4004	1073254	2946423
4005	1073595	2946358
4006	1074067	2946648
4007	1074397	2946551
4008	1074708	2946399
4009	1075057	2946354
4010	1075351	2946156
4011	1075662	2946005
4012	1076037	2946030
4013	1076395	2946008
4014	1076772	2946037
4015	1077149	2946069
4016	1077561	2946193
4017	1077940	2946227
4018	1078411	2946514
4019	1078725	2946369
4020	1079042	2946234
4021	1079384	2946167
4022	1079707	2946047
4023	1080080	2946063
4024	1080473	2946135
4025	1080838	2946131
4026	1081190	2946091
4027	1081590	2946179
4028	1082027	2946369
4029	1082551	2946797
4030	1083256	2947714
4031	1083614	2947689
4032	1083999	2947735
4033	1084327	2947628
4034	1084670	2947561
4035	1085049	2947592
4036	1085391	2947523
4037	1085708	2947385
4038	1086065	2947355
4039	1086421	2947321
4040	1086755	2947228
4041	1087089	2947137
4042	1087516	2947297
4043	1087825	2947136
4044	1088116	2946926
4045	1088445	2946818
4046	1088724	2946577
4047	1089031	2946412
4048	1089370	2946332
4049	1089763	2946398
4050	1090082	2946262
4051	1090439	2946231
4052	1090765	2946116
4053	1091125	2946093
4054	1091439	2945943
4055	1091846	2946047
4056	1092138	2945838
4057	1092460	2945713
4058	1092777	2945571
4059	1093091	2945424
4060	1093443	2945378
4061	1093775	2945278
4062	1094140	2945266
4063	1094458	2945126
4064	1094798	2945047
4065	1095152	2945007
4066	1095477	2944887
4067	1095805	2944774
4068	1096266	2945021
4069	1096596	2944913
4070	1096931	2944821
4071	1097309	2944843
4072	1097657	2944784
4073	1098045	2944832
4074	1098400	2944791
4075	1098730	2944683
4076	1099056	2944565
4077	1099425	2944562
4078	1099759	2944466
4079	1100105	2944400
4080	1100589	2944703
4081	1100918	2944592
4082	1101258	2944510
4083	1101594	2944417
4084	1101931	2944328
4085	1102255	2944203
4086	1102569	2944051
4087	1102924	2944011
4088	1103270	2943942
4089	1103582	2943787
4090	1103969	2943828
4091	1104323	2943783
4092	1104649	2943661
4093	1105106	2943890
4094	1105502	2943957
4095	1105835	2943854
4096	1106216	2943879
4097	1106548	2943775
4098	1106891	2943700
4099	1107287	2943763
4100	1107628	2943683
4101	1107976	2943620
4102	1108533	2944110
4103	1108864	2944004
4104	1109197	2943898
4105	1109581	2943929
4106	1109905	2943803
4107	1110233	2943685
4108	1110628	2943747
4109	1110763	2943118
4110	1110907	2942514
4111	1111053	2941914
4112	1111197	2941310
4113	1111341	2940705
4114	1111487	2940108
4115	1111663	2939588
4116	1111803	2938974
4117	1111944	2938363
4118	1112087	2937756
4119	1112238	2937173
4120	1112389	2936589
4121	1112525	2935965
4122	1112758	2935598
4123	1112893	2934974
4124	1113033	2934361
4125	1113181	2933769
4126	1113368	2933282
4127	1113514	2932687
4128	1113665	2932103
4129	1113910	2931770
4130	1114102	2931294
4131	1114260	2930731
4132	1114410	2930147
4133	1114554	2929548
4134	1114705	2928966
4135	1114871	2928424
4136	1115024	2927848
4137	1115183	2927288
4138	1115331	2926701
4139	1115469	2926086
4140	1115598	2925449
4141	1115739	2924843
4142	1115907	2924307
4143	1116055	2923720
4144	1116210	2923151
4145	1116372	2922601
4146	1116527	2922034
4147	1116672	2921440
4148	1116822	2920858
4149	1117049	2920479
4150	1117205	2919915
4151	1117356	2919336
4152	1117500	2918741
4153	1117649	2918157
4154	1117805	2917594
4155	1117951	2917004
4156	1118117	2916466
4157	1118276	2915910
4158	1118431	2915343
4159	1118577	2914755
4160	1118725	2914172
4161	1118870	2913579
4162	1119104	2913220
4163	1119490	2913256
4164	1119928	2913427
4165	1120291	2913402
4166	1120624	2913300
4167	1121005	2913324
4168	1121542	2913751
4169	1121878	2913655
4170	1122340	2913886
4171	1122764	2914019
4172	1123140	2914029
4173	1123557	2914142
4174	1123930	2914142
4175	1124307	2914152
4176	1124724	2914267
4177	1125145	2914390
4178	1125523	2914401
4179	1126036	2914765
4180	1126439	2914841
4181	1126771	2914732
4182	1127076	2914554
4183	1127225	2913974
4184	1127384	2913419
4185	1127530	2912832
4186	1127681	2912257
4187	1127824	2911661
4188	1127968	2911069
4189	1128143	2910555
4190	1128288	2909966
4191	1128439	2909392
4192	1128583	2908801
4193	1128736	2908231
4194	1128874	2907626
4195	1129011	2907017
4196	1129229	2906616
4197	1129366	2906005
4198	1129496	2905379
4199	1129631	2904766
4200	1129769	2904160
4201	1129913	2903571
4202	1130045	2902950
4203	1130217	2902433
4204	1130361	2901844
4205	1130518	2901288
4206	1130661	2900697
4207	1130808	2900116
4208	1130954	2899532
4209	1131102	2898953
4210	1131253	2898383
4211	1131391	2897779
4212	1131523	2897161
4213	1131686	2896623
4214	1131887	2896182
4215	1132093	2895754
4216	1132272	2895256
4217	1132411	2894655
4218	1132550	2894057
4219	1132684	2893444
4220	1132818	2892833
4221	1132949	2892215
4222	1133093	2891628
4223	1133238	2891046
4224	1133444	2890618
4225	1133582	2890019
4226	1133715	2889406
4227	1133861	2888825
4228	1133996	2888218
4229	1134128	2887602
4230	1134271	2887017
4231	1134430	2886472
4232	1134568	2885873
4233	1134709	2885282
4234	1134845	2884678
4235	1134994	2884107
4236	1135143	2883538
4237	1135302	2882992
4238	1135482	2882502
4239	1135619	2881902
4240	1135760	2881312
4241	1135903	2880727
4242	1136040	2880129
4243	1136180	2879537
4244	1136330	2878970
4245	1136486	2878421
4246	1136621	2877818
4247	1136766	2877238
4248	1136899	2876630
4249	1137036	2876033
4250	1137317	2875799
4251	1137758	2875971
4252	1138082	2875846
4253	1138372	2875635
4254	1138798	2875766
4255	1139204	2875849
4256	1139570	2875828
4257	1139989	2875942
4258	1140348	2875905
4259	1140710	2875874
4260	1141097	2875908
4261	1141461	2875883
4262	1141803	2875802
4263	1142263	2876017
4264	1142617	2875965
4265	1142966	2875903
4266	1143331	2875879
4267	1143547	2875479
4268	1143708	2874943
4269	1143852	2874363
4270	1143990	2873769
4271	1144140	2873206
4272	1144309	2872692
4273	1144456	2872119
4274	1144599	2871539
4275	1144738	2870949
4276	1144876	2870355
4277	1145016	2869768
4278	1145154	2869176
4279	1145379	2868801
4280	1145527	2868234
4281	1145674	2867663
4282	1145820	2867093
4283	1145962	2866512
4284	1146106	2865934
4285	1146263	2865390
4286	1146424	2864857
4287	1146579	2864310
4288	1146725	2863739
4289	1146920	2863290
4290	1147076	2862746
4291	1147238	2862215
4292	1147513	2861968
4293	1147731	2861578
4294	1147904	2861074
4295	1148060	2860530
4296	1148206	2859960
4297	1148357	2859405
4298	1148506	2858842
4299	1148673	2858326
4300	1148811	2857738
4301	1148961	2857181
4302	1149110	2856620
4303	1149252	2856040
4304	1149398	2855475
4305	1149650	2855169
4306	1149798	2854608
4307	1149943	2854038
4308	1150099	2853494
4309	1150252	2852945
4310	1150452	2852514
4311	1150687	2852167
4312	1150883	2851725
4313	1151027	2851155
4314	1151187	2850623
4315	1151332	2850055
4316	1151470	2849468
4317	1151616	2848904
4318	1151863	2848589
4319	1152010	2848026
4320	1152158	2847466
4321	1152300	2846891
4322	1152474	2846396
4323	1152854	2846408
4324	1153195	2846326
4325	1153520	2846203
4326	1153995	2846451
4327	1154379	2846473
4328	1154770	2846513
4329	1155236	2846737
4330	1155580	2846661
4331	1155921	2846577
4332	1156234	2846422
4333	1156585	2846363
4334	1156875	2846154
4335	1157339	2846371
4336	1157667	2846255
4337	1157974	2846086
4338	1158261	2845868
4339	1158562	2845686
4340	1158855	2845483
4341	1159139	2845258
4342	1159473	2845155
4343	1159878	2845225
4344	1160244	2845201
4345	1160623	2845210
4346	1160972	2845143
4347	1161365	2845185
4348	1161838	2845423
4349	1162232	2845466
4350	1162595	2845432
4351	1162989	2845474
4352	1163360	2845462
4353	1163705	2845385
4354	1164085	2845394
4355	1164389	2845215
4356	1164713	2845086
4357	1165217	2845397
4358	1165559	2845313
4359	1165907	2845241
4360	1166313	2845311
4361	1166688	2845308
4362	1167056	2845285
4363	1167445	2845314
4364	1167831	2845334
4365	1168246	2845426
4366	1168638	2845462
4367	1168997	2845416
4368	1169360	2845382
4369	1169875	2845714
4370	1170216	2845627
4371	1170562	2845549
4372	1170929	2845521
4373	1171293	2845486
4374	1171636	2845403
4375	1172004	2845379
4376	1172351	2845301
4377	1172693	2845215
4378	1173085	2845249
4379	1173474	2845274
4380	1173803	2845153
4381	1174273	2845376
4382	1174625	2845311
4383	1174988	2845272
4384	1175385	2845318
4385	1175745	2845271
4386	1176068	2845137
4387	1176513	2845296
4388	1176868	2845239
4389	1177217	2845166
4390	1177726	2845480
4391	1178158	2845607
4392	1178546	2845627
4393	1178918	2845610
4394	1179216	2845413
4395	1179510	2845207
4396	1179821	2845041
4397	1180148	2844915
4398	1180500	2844847
4399	1180855	2844788
4400	1181208	2844723
4401	1181541	2844611
4402	1181852	2844445
4403	1182289	2844581
4404	1182596	2844406
4405	1182938	2844314
4406	1183294	2844256
4407	1183632	2844154
4408	1183929	2843956
4409	1184248	2843807
4410	1184555	2843630
4411	1184862	2843456
4412	1185125	2843174
4413	1185553	2843286
4414	1185889	2843179
4415	1186240	2843110
4416	1186635	2843142
4417	1186962	2843014
4418	1187292	2842892
4419	1187635	2842801
4420	1188024	2842820
4421	1188391	2842787
4422	1188750	2842734
4423	1189091	2842637
4424	1189404	2842475
4425	1189719	2842315
4426	1190265	2842709
4427	1190614	2842632
4428	1190962	2842552
4429	1191330	2842519
4430	1191636	2842340
4431	1191954	2842188
4432	1192322	2842155
4433	1192650	2842025
4434	1192975	2841889
4435	1193348	2841870
4436	1193681	2841752
4437	1194023	2841656
4438	1194503	2841891
4439	1194814	2841722
4440	1195117	2841532
4441	1195442	2841396
4442	1195790	2841313
4443	1196129	2841210
4444	1196477	2841129
4445	1196872	2841157
4446	1197239	2841122
4447	1197598	2841065
4448	1198070	2841276
4449	1198393	2841134
4450	1198737	2841043
4451	1199077	2840940
4452	1199472	2840970
4453	1199810	2840863
4454	1200182	2840835
4455	1200548	2840795
4456	1200893	2840705
4457	1201343	2840861
4458	1201708	2840819
4459	1202067	2840760
4460	1202550	2840996
4461	1202920	2840963
4462	1203269	2840880
4463	1203631	2840828
4464	1203983	2840753
4465	1204398	2840827
4466	1204872	2841039
4467	1205267	2841064
4468	1205768	2841341
4469	1206096	2841206
4470	1206442	2841116
4471	1206855	2841183
4472	1207169	2841016
4473	1207506	2840906
4474	1207807	2840708
4475	1208251	2840848
4476	1208593	2840747
4477	1208941	2840661
4478	1209321	2840649
4479	1209723	2840689
4480	1210026	2840497
4481	1210491	2840685
4482	1210807	2840522
4483	1211141	2840402
4484	1211518	2840384
4485	1211854	2840267
4486	1212172	2840109
4487	1212565	2840126
4488	1212888	2839980
4489	1213217	2839847
4490	1213679	2840026
4491	1214028	2839939
4492	1214376	2839852
4493	1214740	2839801
4494	1215078	2839687
4495	1215429	2839606
4496	1215788	2839542
4497	1216094	2839356
4498	1216428	2839233
4499	1216793	2839183
4500	1217147	2839110
4501	1217507	2839048
4502	1217847	2838939
4503	1218351	2839213
4504	1218704	2839135
4505	1219046	2839030
4506	1219408	2838973
4507	1219727	2838816
4508	1220079	2838733
4509	1220443	2838681
4510	1220790	2838588
4511	1221178	2838589
4512	1221641	2838766
4513	1221971	2838634
4514	1222292	2838480
4515	1222675	2838469
4516	1222995	2838313
4517	1223332	2838195
4518	1223699	2838149
4519	1224057	2838079
4520	1224385	2837942
4521	1224678	2837722
4522	1225021	2837618
4523	1225424	2837653
4524	1225756	2837524
4525	1226269	2837814
4526	1226634	2837760
4527	1226977	2837656
4528	1227370	2837667
4529	1227703	2837540
4530	1228119	2837603
4531	1228480	2837539
4532	1228811	2837407
4533	1229117	2837216
4534	1229539	2837293
4535	1229808	2837019
4536	1230093	2836779
4537	1230458	2836724
4538	1230776	2836560
4539	1231131	2836483
4540	1231458	2836340
4541	1231779	2836184
4542	1232106	2836041
4543	1232430	2835891
4544	1232800	2835848
4545	1233126	2835702
4546	1233447	2835544
4547	1233871	2835624
4548	1234163	2835400
4549	1234470	2835211
4550	1234798	2835070
4551	1235173	2835037
4552	1235498	2834889
4553	1235842	2834784
4554	1236394	2835156
4555	1236772	2835130
4556	1237244	2835318
4557	1237558	2835144
4558	1237860	2834942
4559	1238171	2834760
4560	1238482	2834580
4561	1238771	2834348
4562	1239080	2834161
4563	1239430	2834069
4564	1239732	2833867
4565	1240053	2833710
4566	1240366	2833533
4567	1240813	2833661
4568	1241145	2833527
4569	1241496	2833436
4570	1241884	2833430
4571	1242244	2833360
4572	1242633	2833357
4573	1243001	2833303
4574	1243348	2833204
4575	1243686	2833083
4576	1244050	2833021
4577	1244384	2832890
4578	1244707	2832736
4579	1245193	2832950
4580	1245529	2832824
4581	1245910	2832800
4582	1246283	2832759
4583	1246591	2832569
4584	1246911	2832405
4585	1247286	2832369
4586	1247670	2832350
4587	1247996	2832202
4588	1248520	2832501
4589	1248821	2832294
4590	1249144	2832138
4591	1249443	2831927
4592	1249779	2831799
4593	1250130	2831706
4594	1250462	2831569
4595	1250809	2831466
4596	1251152	2831355
4597	1251472	2831191
4598	1251844	2831143
4599	1252202	2831066
4600	1252526	2830910
4601	1253014	2831125
4602	1253357	2831013
4603	1253691	2830881
4604	1254088	2830889
4605	1254396	2830697
4606	1254750	2830610
4607	1255078	2830463
4608	1255474	2830468
4609	1255798	2830314
4610	1256148	2830216
4611	1256588	2830320
4612	1256968	2830291
4613	1257289	2830128
4614	1257677	2830113
4615	1258035	2830035
4616	1258346	2829848
4617	1258809	2830004
4618	1259120	2829818
4619	1259480	2829741
4620	1259932	2829871
4621	1260255	2829712
4622	1260615	2829636
4623	1261034	2829691
4624	1261361	2829540
4625	1261697	2829409
4626	1262034	2829281
4627	1262329	2829057
4628	1262622	2828831
4629	1262940	2828659
4630	1263323	2828633
4631	1263659	2828501
4632	1263994	2828367
4633	1264425	2828448
4634	1264723	2828233
4635	1265048	2828076
4636	1265504	2828213
4637	1265898	2828210
4638	1266259	2828133
4639	1266589	2827988
4640	1266907	2827817
4641	1267234	2827663
4642	1267731	2827890
4643	1268096	2827822
4644	1268471	2827777
4645	1268819	2827671
4646	1269155	2827536
4647	1269517	2827461
4648	1269842	2827305
4649	1270170	2827152
4650	1270527	2827067
4651	1270867	2826941
4652	1271227	2826861
4653	1271592	2826793
4654	1271912	2826623
4655	1272405	2826838
4656	1272911	2827082
4657	1273365	2827210
4658	1273774	2827238
4659	1274160	2827213
4660	1274587	2827281
4661	1274958	2827223
4662	1275353	2827220
4663	1275869	2827483
4664	1276232	2827409
4665	1276593	2827329
4666	1276942	2827221
4667	1277305	2827147
4668	1277644	2827018
4669	1278049	2827034
4670	1278404	2826941
4671	1278781	2826894
4672	1279235	2827020
4673	1279562	2826865
4674	1279878	2826684
4675	1280253	2826633
4676	1280602	2826524
4677	1280943	2826400
4678	1281332	2826379
4679	1281679	2826266
4680	1281997	2826092
4681	1282332	2825951
4682	1282696	2825876
4683	1283010	2825691
4684	1283370	2825606
4685	1283840	2825763
4686	1284153	2825575
4687	1284476	2825409
4688	1284842	2825337
4689	1285185	2825216
4690	1285490	2825010
4691	1285843	2824909
4692	1286156	2824721
4693	1286531	2824668
4694	1286988	2824795
4695	1287321	2824649
4696	1287662	2824524
4697	1287989	2824364
4698	1288363	2824309
4699	1288735	2824249
4700	1289165	2824316
4701	1289515	2824209
4702	1289834	2824031
4703	1290177	2823907
4704	1290632	2824029
4705	1290952	2823856
4706	1291257	2823647
4707	1291622	2823573
4708	1291936	2823384
4709	1292284	2823271
4710	1292648	2823193
4711	1292982	2823047
4712	1293334	2822943
4713	1293715	2822902
4714	1294013	2822678
4715	1294354	2822550
4716	1294805	2822659
4717	1295160	2822560
4718	1295480	2822385
4719	1295820	2822252
4720	1296200	2822207
4721	1296537	2822069
4722	1296850	2821878
4723	1297226	2821823
4724	1297564	2821688
4725	1297904	2821554
4726	1298355	2821664
4727	1298621	2821369
4728	1298901	2821106
4729	1299212	2820912
4730	1299575	2820828
4731	1299897	2820657
4732	1300217	2820480
4733	1300595	2820428
4734	1300957	2820343
4735	1301302	2820220
4736	1301781	2820389
4737	1302094	2820196
4738	1302441	2820078
4739	1302787	2819958
4740	1303119	2819807
4741	1303426	2819601
4742	1303696	2819315
4743	1304009	2819124
4744	1304300	2818882
4745	1304635	2818738
4746	1304931	2818509
4747	1305213	2818249
4748	1305522	2818048
4749	1305817	2817815
4750	1306214	2817805
4751	1306490	2817532
4752	1306760	2817246
4753	1307037	2816975
4754	1307343	2816767
4755	1307649	2816559
4756	1307993	2816433
4757	1308299	2816226
4758	1308570	2815942
4759	1308855	2815688
4760	1309137	2815429
4761	1309578	2815511
4762	1309897	2815331
4763	1310224	2815167
4764	1310589	2815084
4765	1310898	2814883
4766	1311238	2814747
4767	1311557	2814567
4768	1311939	2814520
4769	1312274	2814375
4770	1312634	2814281
4771	1313109	2814434
4772	1313435	2814267
4773	1313758	2814095
4774	1314117	2814001
4775	1314464	2813878
4776	1314780	2813691
4777	1315162	2813643
4778	1315494	2813489
4779	1315849	2813384
4780	1316297	2813478
4781	1316642	2813353
4782	1316987	2813226
4783	1317445	2813340
4784	1317824	2813286
4785	1318175	2813172
4786	1318518	2813040
4787	1318821	2812824
4788	1319163	2812690
4789	1319534	2812620
4790	1319865	2812462
4791	1320195	2812303
4792	1320524	2812141
4793	1320991	2812274
4794	1321351	2812177
4795	1321673	2812001
4796	1322020	2811877
4797	1322348	2811713
4798	1322677	2811550
4799	1323028	2811436
4800	1323345	2811248
4801	1323697	2811133
4802	1324188	2811315
4803	1324541	2811203
4804	1324875	2811051
4805	1325211	2810904
4806	1325566	2810796
4807	1325882	2810605
4808	1326229	2810481
4809	1326661	2810536
4810	1327018	2810432
4811	1327355	2810286
4812	1327788	2810342
4813	1328162	2810275
4814	1328485	2810099
4815	1328822	2809952
4816	1329118	2809717
4817	1329417	2809492
4818	1329756	2809348
4819	1330037	2809084
4820	1330330	2808843
4821	1330613	2808582
4822	1330956	2808447
4823	1331274	2808260
4824	1331599	2808087
4825	1332088	2808261
4826	1332422	2808107
4827	1332744	2807927
4828	1333084	2807787
4829	1333432	2807662
4830	1333776	2807528
4831	1334105	2807363
4832	1334483	2807302
4833	1334822	2807158
4834	1335177	2807048
4835	1335615	2807111
4836	1335920	2806896
4837	1336264	2806762
4838	1336629	2806674
4839	1336962	2806515
4840	1337313	2806397
4841	1337693	2806339
4842	1338092	2806318
4843	1338465	2806244
4844	1338932	2806369
4845	1339274	2806230
4846	1339615	2806089
4847	1339996	2806032
4848	1340291	2805794
4849	1340633	2805655
4850	1340971	2805507
4851	1341328	2805400
4852	1341685	2805292
4853	1342033	2805165
4854	1342478	2805241
4855	1342809	2805079
4856	1343145	2804924
4857	1343524	2804862
4858	1343821	2804628
4859	1344202	2804570
4860	1344717	2804791
4861	1345056	2804645
4862	1345368	2804441
4863	1345726	2804334
4864	1346039	2804133
4865	1346383	2803998
4866	1346861	2804139
4867	1347198	2803988
4868	1347540	2803848
4869	1347950	2803847
4870	1348251	2803621
4871	1348592	2803477
4872	1348897	2803259
4873	1349261	2803164
4874	1349595	2803006
4875	1349937	2802864
4876	1350396	2802966
4877	1350719	2802784
4878	1351043	2802606
4879	1351385	2802462
4880	1351714	2802293
4881	1352042	2802123
4882	1352430	2802076
4883	1352791	2801973
4884	1353114	2801792
4885	1353600	2801948
4886	1353960	2801841
4887	1354327	2801751
4888	1354711	2801695
4889	1355030	2801505
4890	1355361	2801338
4891	1355685	2801158
4892	1356236	2801448
4893	1356601	2801350
4894	1357058	2801444
4895	1357398	2801296
4896	1357701	2801073
4897	1358069	2800984
4898	1358427	2800873
4899	1358842	2800879
4900	1359234	2800839
4901	1359557	2800655
4902	1359893	2800498
4903	1360230	2800343
4904	1360668	2800397
4905	1361011	2800254
4906	1361353	2800110
4907	1361706	2799987
4908	1362034	2799814
4909	1362376	2799669
4910	1362740	2799570
4911	1363090	2799441
4912	1363423	2799277
4913	1363798	2799199
4914	1364131	2799036
4915	1364483	2798911
4916	1364986	2799096
4917	1365307	2798908
4918	1365629	2798722
4919	1365960	2798552
4920	1366301	2798405
4921	1366659	2798293
4922	1366991	2798125
4923	1367512	2798346
4924	1367822	2798133
4925	1368175	2798010
4926	1368632	2798100
4927	1368974	2797952
4928	1369300	2797773
4929	1369775	2797898
4930	1370134	2797786
4931	1370459	2797604
4932	1370793	2797441
4933	1371101	2797225
4934	1371478	2797150
4935	1371970	2797307
4936	1372294	2797124
4937	1372640	2796984
4938	1373010	2796893
4939	1373381	2796806
4940	1373774	2796760
4941	1374129	2796639
4942	1374475	2796499
4943	1374794	2796305
4944	1375276	2796441
4945	1375620	2796296
4946	1375998	2796223
4947	1376403	2796201
4948	1376839	2796243
4949	1377201	2796136
4950	1377618	2796140
4951	1377951	2795972
4952	1378683	2796615
4953	1378990	2796394
4954	1379372	2796327
4955	1379758	2796266
4956	1380146	2796209
4957	1380518	2796121
4958	1380888	2796028
4959	1381246	2795910
4960	1381591	2795766
4961	1382104	2795961
4962	1382439	2795798
4963	1382807	2795699
4964	1383229	2795711
4965	1383589	2795597
4966	1383930	2795445
4967	1384349	2795448
4968	1384703	2795324
4969	1385049	2795179
4970	1385442	2795131
4971	1385785	2794983
4972	1386145	2794868
4973	1386694	2795134
4974	1387145	2795202
4975	1387557	2795192
4976	1388116	2795478
4977	1388506	2795422
4978	1388921	2795417
4979	1389319	2795377
4980	1389683	2795270
4981	1390191	2795451
4982	1390564	2795361
4983	1390936	2795269
4984	1391339	2795239
4985	1391698	2795120
4986	1392057	2795000
4987	1392475	2795001
4988	1392818	2794850
4989	1393200	2794776
4990	1393693	2794926
4991	1394071	2794844
4992	1394422	2794709
4993	1394816	2794660
4994	1395157	2794505
4995	1395490	2794332
4996	1395872	2794259
4997	1396181	2794038
4998	1396528	2793895
4999	1396843	2793687
5000	1397310	2793783
5001	1397642	2793608
5002	1397967	2793420
5003	1398388	2793424
5004	1398765	2793338
5005	1399100	2793169
5006	1399465	2793061
5007	1399762	2792817
5008	1400081	2792616
5009	1400530	2792674
5010	1400830	2792436
5011	1401162	2792260
5012	1401473	2792044
5013	1401823	2791903
5014	1402159	2791738
5015	1402489	2791557
5016	1402817	2791374
5017	1403140	2791180
5018	1403483	2791027
5019	1403962	2791144
5020	1404306	2790993
5021	1404625	2790791
5022	1404941	2790584
5023	1405298	2790457
5024	1405632	2790285
5025	1406002	2790184
5026	1406345	2790030
5027	1406676	2789853
5028	1407004	2789667
5029	1407474	2789765
5030	1407950	2789875
5031	1408270	2789675
5032	1408747	2789785
5033	1409060	2789571
5034	1409390	2789390
5035	1409870	2789506
5036	1410214	2789351
5037	1410540	2789162
5038	1410911	2789063
5039	1411265	2788929
5040	1411613	2788782
5041	1412117	2788945
5042	1412464	2788798
5043	1412797	2788622
5044	1413151	2788488
5045	1413481	2788307
5046	1413799	2788101
5047	1414141	2787943
5048	1414509	2787835
5049	1414824	2787624
5050	1415162	2787457
5051	1415620	2787528
5052	1415997	2787439
5053	1416336	2787274
5054	1416721	2787199
5055	1417050	2787015
5056	1417389	2786849
5057	1417764	2786757
5058	1418127	2786638
5059	1418461	2786464
5060	1418946	2786586
5061	1419278	2786407
5062	1419649	2786303
5063	1420009	2786179
5064	1420344	2786006
5065	1420669	2785813
5066	1421067	2785763
5067	1421390	2785566
5068	1421715	2785372
5069	1422052	2785202
5070	1422560	2785368
5071	1422907	2785217
5072	1423266	2785091
5073	1423635	2784982
5074	1423963	2784796
5075	1424288	2784601
