iter	MAE
2780	636.7059426
2781	636.6115652
2782	636.542623
2783	636.5178149
2784	636.4334253
2785	636.3525668
2786	636.3231924
2787	636.2994714
2788	636.2649595
2789	636.0939231
2790	635.9974923
2791	635.9455199
2792	635.9082269
2793	635.8685984
2794	635.8336267
2795	635.8083539
2796	635.7597843
2797	635.6671219
2798	635.6610845
2799	635.5711498
2800	635.5455916
2801	635.5220857
2802	635.510658
2803	635.4762099
2804	635.4671171
2805	635.4582459
2806	635.4546032
2807	635.4412765
2808	635.3911819
2809	635.378299
2810	635.3285997
2811	635.2762907
2812	635.2116842
2813	635.2039914
2814	635.1935112
2815	635.1688831
2816	635.107152
2817	635.0961509
2818	635.0114314
2819	635.0039796
2820	634.9462301
2821	634.8723813
2822	634.8654163
2823	634.8109169
2824	634.7535154
2825	634.7206934
2826	634.6917484
2827	634.6593267
2828	634.615435
2829	634.6047669
2830	634.5747445
2831	634.5638436
2832	634.5402257
2833	634.5106358
2834	634.4837359
2835	634.4661091
2836	634.4554775
2837	634.4208783
2838	634.3915098
2839	634.365793
2840	634.3571283
2841	634.3382267
2842	634.3086216
2843	634.2930885
2844	634.1831818
2845	634.1752006
2846	634.1003564
2847	634.0818818
2848	634.0653007
2849	633.9515865
2850	633.9089381
2851	633.8802827
2852	633.8593867
2853	633.841742
2854	633.7744388
2855	633.763857
2856	633.7489272
2857	633.6943759
2858	633.6820458
2859	633.6111898
2860	633.5643847
2861	633.5589577
2862	633.4889315
2863	633.4359747
2864	633.4065692
2865	633.3963632
2866	633.3341673
2867	633.2930225
2868	633.2680413
2869	633.2338983
2870	633.1845256
2871	633.1119108
2872	632.9883376
2873	632.9707009
2874	632.9635691
2875	632.9311425
2876	632.848371
2877	632.7890853
2878	632.780461
2879	632.7673567
2880	632.7459246
2881	632.6996453
2882	632.6843246
2883	632.6677269
2884	632.6014348
2885	632.5707068
2886	632.5488636
2887	632.5232875
2888	632.502974
2889	632.440806
2890	632.3742298
2891	632.2923125
2892	632.2516125
2893	632.2459171
2894	632.2273933
2895	632.1380973
2896	632.1226278
2897	632.0540986
2898	632.0056179
2899	631.9543328
2900	631.912079
2901	631.8468588
2902	631.8232342
2903	631.8108753
2904	631.7870382
2905	631.7017867
2906	631.6478036
2907	631.6386537
2908	631.5817817
2909	631.5656639
2910	631.4446351
2911	631.3872237
2912	631.3583919
2913	631.2858141
2914	631.2241393
2915	631.2093299
2916	631.1221149
2917	630.9983633
2918	630.976025
2919	630.8989336
2920	630.7473644
2921	630.6639295
2922	630.6237684
2923	630.5897579
2924	630.5283404
2925	630.4774138
2926	630.4338645
2927	630.412148
2928	630.3776821
2929	630.3667565
2930	630.3169625
2931	630.2874716
2932	630.2835679
2933	630.2541268
2934	630.235028
2935	630.2228534
2936	630.1641636
2937	630.1519988
2938	630.1406947
2939	630.0909966
2940	630.0605061
2941	629.8895522
2942	629.7463425
2943	629.6836411
2944	629.6226798
2945	629.5908935
2946	629.5333122
2947	629.5238034
2948	629.5024342
2949	629.4571115
2950	629.3961883
2951	629.3492055
2952	629.3397516
2953	629.3201216
2954	629.2529779
2955	629.2407142
2956	629.2257167
2957	629.2092513
2958	629.2004497
2959	629.1529658
2960	629.1254491
2961	629.1091972
2962	629.09019
2963	629.0625898
2964	629.0534173
2965	629.0419174
2966	629.0016902
2967	628.988143
2968	628.9797432
2969	628.9680559
2970	628.9168014
2971	628.8454691
2972	628.7967555
2973	628.7715425
2974	628.7419674
2975	628.7242377
2976	628.704386
2977	628.5573417
2978	628.4380402
2979	628.3854932
2980	628.2483148
2981	628.2381128
2982	628.2208826
2983	628.0847241
2984	628.0155668
2985	627.9892492
2986	627.9816983
2987	627.9421189
2988	627.8896662
2989	627.8673308
2990	627.7451623
2991	627.7121357
2992	627.7014202
2993	627.6893683
2994	627.6101495
2995	627.6045878
2996	627.5776371
2997	627.5321862
2998	627.4960596
2999	627.4748452
3000	627.4341213
3001	627.3842858
3002	627.3441066
3003	627.3153291
3004	627.2887674
3005	627.2605899
3006	627.1614857
3007	627.1072901
3008	627.0803299
3009	627.0444307
3010	626.9800721
3011	626.9750001
3012	626.8349963
3013	626.803945
3014	626.7879808
3015	626.7286954
3016	626.6876531
3017	626.6613457
3018	626.6488381
3019	626.629835
3020	626.6198999
3021	626.5073538
3022	626.4449176
3023	626.4321767
3024	626.3699397
3025	626.2728925
3026	626.2360281
3027	626.1373866
3028	626.0070309
3029	625.9797728
3030	625.9640244
3031	625.9534755
3032	625.8688799
3033	625.8222586
3034	625.7685212
3035	625.7565975
3036	625.7143382
3037	625.7063276
3038	625.6763726
3039	625.5761418
3040	625.5256759
3041	625.5149126
3042	625.5027339
3043	625.4683482
3044	625.4650142
3045	625.4556219
3046	625.4031352
3047	625.3679022
3048	625.3012091
3049	625.28924
3050	625.2571421
3051	625.2457576
3052	625.1881297
3053	625.1694159
3054	625.1425578
3055	625.1014484
3056	625.0468825
3057	625.0318636
3058	624.9599873
3059	624.947346
3060	624.8758471
3061	624.8186225
3062	624.8079071
3063	624.786899
3064	624.7751408
3065	624.7196788
3066	624.7062603
3067	624.6384768
3068	624.5179783
3069	624.3704564
3070	624.3437535
3071	624.3116542
3072	624.2900382
3073	624.2750189
3074	624.2423348
3075	624.2086636
3076	624.2000839
3077	624.190439
3078	624.1234924
3079	624.0968401
3080	624.0767601
3081	624.0628533
3082	624.0525595
3083	623.9842
3084	623.9759791
3085	623.9335529
3086	623.9228653
3087	623.8624972
3088	623.8524209
3089	623.774576
3090	623.7566731
3091	623.7502971
3092	623.6447398
3093	623.6266876
3094	623.6034161
3095	623.5782018
3096	623.4377511
3097	623.4325965
3098	623.4215534
3099	623.3834597
3100	623.3494863
3101	623.2865956
3102	623.2555589
3103	623.2114921
3104	623.1829818
3105	623.125859
3106	623.0324754
3107	623.0032122
3108	622.9403319
3109	622.852087
3110	622.7912712
3111	622.7812607
3112	622.7497388
3113	622.7296009
3114	622.710494
3115	622.6326834
3116	622.6039027
3117	622.5586917
3118	622.4870726
3119	622.4658712
3120	622.4202758
3121	622.3740702
3122	622.3635956
3123	622.3537753
3124	622.3422648
3125	622.3274162
3126	622.3181432
3127	622.2173133
3128	622.1697788
3129	622.1359475
3130	622.102837
3131	622.0847565
3132	622.0516209
3133	621.9532355
3134	621.9479124
3135	621.8014821
3136	621.7431124
3137	621.7293924
3138	621.7112595
3139	621.6697362
3140	621.6497155
3141	621.5799676
3142	621.5573201
3143	621.5476156
3144	621.5399162
3145	621.5236993
3146	621.5076164
3147	621.4858125
3148	621.4815766
3149	621.4029196
3150	621.3859037
3151	621.3700923
3152	621.2928778
3153	621.2347234
3154	621.2067399
3155	621.1825232
3156	621.1586758
3157	621.0615691
3158	620.9927464
3159	620.9717995
3160	620.8762783
3161	620.8709476
3162	620.8265074
3163	620.7526853
3164	620.700771
3165	620.6919164
3166	620.6534133
3167	620.6007718
3168	620.5521491
3169	620.5193805
3170	620.5013225
3171	620.4789452
3172	620.4555284
3173	620.3507744
3174	620.2936544
3175	620.279093
3176	620.2340667
3177	620.1893936
3178	620.1502378
3179	620.1317286
3180	620.0896945
3181	620.0713561
3182	620.0524101
3183	620.0336671
3184	620.0116856
3185	620.0071952
3186	619.982437
3187	619.9674285
3188	619.9322957
3189	619.9265492
3190	619.9123652
3191	619.8655505
3192	619.8556403
3193	619.8317125
3194	619.8282803
3195	619.7851506
3196	619.7664861
3197	619.7609335
3198	619.7018859
3199	619.6988923
3200	619.6884742
3201	619.6478025
3202	619.6288658
3203	619.6122104
3204	619.5316894
3205	619.5142976
3206	619.4807977
3207	619.4748298
3208	619.4694871
3209	619.4485774
3210	619.415587
3211	619.4031631
3212	619.3909878
3213	619.3853833
3214	619.3715761
3215	619.296371
3216	619.1490137
3217	619.0749123
3218	619.0498262
3219	619.0397814
3220	618.9851938
3221	618.9653362
3222	618.9460482
3223	618.9305205
3224	618.9126964
3225	618.8832305
3226	618.8175479
3227	618.800772
3228	618.7059666
3229	618.6931914
3230	618.6850716
3231	618.6767058
3232	618.6178787
3233	618.604305
3234	618.5931109
3235	618.5775543
3236	618.5679695
3237	618.4946286
3238	618.4845299
3239	618.4661872
3240	618.4136823
3241	618.3730702
3242	618.335196
3243	618.3076613
3244	618.2822319
3245	618.2565604
3246	618.1821487
3247	618.1491363
3248	618.1442159
3249	618.0591732
3250	617.9950309
3251	617.9904625
3252	617.9668694
3253	617.9342654
3254	617.911832
3255	617.8763303
3256	617.8696252
3257	617.8162899
3258	617.760802
3259	617.700721
3260	617.6640118
3261	617.5976177
3262	617.5896584
3263	617.5734878
3264	617.5238535
3265	617.4727707
3266	617.416085
3267	617.3810299
3268	617.3516147
3269	617.2992753
3270	617.2684874
3271	617.2407021
3272	617.2298579
3273	617.2123735
3274	617.2054154
3275	617.1794207
3276	617.1683402
3277	617.0810495
3278	617.0258812
3279	616.935593
3280	616.9141051
3281	616.875721
3282	616.8468851
3283	616.8352493
3284	616.8247656
3285	616.8082371
3286	616.7525963
3287	616.742994
3288	616.7216793
3289	616.6678448
3290	616.6616042
3291	616.5324251
3292	616.5243929
3293	616.491822
3294	616.469293
3295	616.4270143
3296	616.4229538
3297	616.4022228
3298	616.3495254
3299	616.3431298
3300	616.3385214
3301	616.3343129
3302	616.3049826
3303	616.3000087
3304	616.2913634
3305	616.2832382
3306	616.1753794
3307	616.0599379
3308	616.0442833
3309	615.9831621
3310	615.9710746
3311	615.9111742
3312	615.8042902
3313	615.661443
3314	615.6186068
3315	615.6063658
3316	615.547273
3317	615.4179988
3318	615.3937298
3319	615.3769782
3320	615.3675575
3321	615.3523986
3322	615.298089
3323	615.2829216
3324	615.2116905
3325	615.1933455
3326	615.1426948
3327	615.0978033
3328	615.05067
3329	614.9929617
3330	614.9475424
3331	614.9428289
3332	614.8725756
3333	614.8138457
3334	614.7589673
3335	614.75192
3336	614.7313785
3337	614.7094454
3338	614.6438316
3339	614.5976354
3340	614.5925445
3341	614.572226
3342	614.5314765
3343	614.4654663
3344	614.4553911
3345	614.4146753
3346	614.3938741
3347	614.3912292
3348	614.3425757
3349	614.3314639
3350	614.3196167
3351	614.2724972
3352	614.2527386
3353	614.2387299
3354	614.2063816
3355	614.1974956
3356	614.1891831
3357	614.1774396
3358	614.1684835
3359	614.1472917
3360	614.1352247
3361	614.0860202
3362	614.078739
3363	614.0043047
3364	613.9746962
3365	613.9081458
3366	613.8477409
3367	613.8240231
3368	613.8122774
3369	613.7417433
3370	613.7176809
3371	613.703559
3372	613.6784013
3373	613.6634478
3374	613.6389091
3375	613.6222314
3376	613.5851472
3377	613.525666
3378	613.4959732
3379	613.4775064
3380	613.4297924
3381	613.4190853
3382	613.3589539
3383	613.2728079
3384	613.260649
3385	613.2494704
3386	613.2217525
3387	613.1878781
3388	613.0885417
3389	613.0515425
3390	613.0287221
3391	612.9985597
3392	612.9944571
3393	612.9158625
3394	612.8926415
3395	612.8853088
3396	612.8588158
3397	612.8436126
3398	612.8295122
3399	612.8044874
3400	612.7527368
3401	612.7142925
3402	612.7112308
3403	612.6851748
3404	612.6087061
3405	612.5950833
3406	612.5774021
3407	612.569333
3408	612.5221744
3409	612.4505363
3410	612.4048216
3411	612.393222
3412	612.3846266
3413	612.3770511
3414	612.3592515
3415	612.3470252
3416	612.3107183
3417	612.2826495
3418	612.2743384
3419	612.251087
3420	612.2434944
3421	612.2329931
3422	612.1863054
3423	612.1756283
3424	612.1566532
3425	612.1526003
3426	612.0602367
3427	612.047867
3428	611.9989118
3429	611.9562039
3430	611.9515889
3431	611.9466497
3432	611.9175977
3433	611.9009297
3434	611.8940425
3435	611.8329814
3436	611.8189877
3437	611.806754
3438	611.770778
3439	611.7443742
3440	611.724337
3441	611.7122662
3442	611.6887016
3443	611.6796702
3444	611.6577048
3445	611.6063642
3446	611.5984541
3447	611.5886102
3448	611.5421083
3449	611.5316831
3450	611.5157104
3451	611.4498358
3452	611.3681395
3453	611.3352754
3454	611.3015646
3455	611.2852189
3456	611.2731207
3457	611.2601299
3458	611.2413183
3459	611.2323062
3460	611.2156187
3461	611.2074143
3462	611.1852348
3463	611.1762297
3464	611.1348833
3465	611.117993
3466	611.0824151
3467	611.0659558
3468	611.0586367
3469	610.9992414
3470	610.9527443
3471	610.9357379
3472	610.929159
3473	610.8876815
3474	610.8768021
3475	610.8511302
3476	610.8186555
3477	610.7693278
3478	610.7133087
3479	610.6085371
3480	610.5617435
3481	610.5470318
3482	610.5347369
3483	610.4991464
3484	610.4852391
3485	610.4685919
3486	610.461129
3487	610.4087872
3488	610.3662385
3489	610.217655
3490	610.1838088
3491	610.1793954
3492	610.1449314
3493	610.1284924
3494	610.1210314
3495	610.092034
3496	610.0834318
3497	610.0544013
3498	610.039462
3499	610.0302139
3500	609.9845953
3501	609.9628794
3502	609.9334568
3503	609.9256011
3504	609.8851048
3505	609.8689103
3506	609.8127029
3507	609.7665273
3508	609.6918967
3509	609.6599159
3510	609.6348372
3511	609.5796345
3512	609.5631715
3513	609.5334686
3514	609.3916178
3515	609.3576384
3516	609.3373448
3517	609.2496933
3518	609.2312437
3519	609.1738087
3520	609.139774
3521	609.1021627
3522	609.0647077
3523	609.0094656
3524	608.8867938
3525	608.8827713
3526	608.8649059
3527	608.8491153
3528	608.8410193
3529	608.8317285
3530	608.7983019
3531	608.7705606
3532	608.7369082
3533	608.7298731
3534	608.7071472
3535	608.6595942
3536	608.6284991
3537	608.5701092
3538	608.557574
3539	608.481993
3540	608.4734567
3541	608.461949
3542	608.3817181
3543	608.3628913
3544	608.3436673
3545	608.2874254
3546	608.281321
3547	608.212208
3548	608.1976678
3549	608.1643392
3550	608.1137112
3551	608.1097889
3552	608.0912484
3553	608.0222137
3554	607.9486346
3555	607.9315947
3556	607.8893554
3557	607.8333009
3558	607.817348
3559	607.7363899
3560	607.7084774
3561	607.6837118
3562	607.6532722
3563	607.6172676
3564	607.5963562
3565	607.5917558
3566	607.5854305
3567	607.5792816
3568	607.5475987
3569	607.5389893
3570	607.5066751
3571	607.4777326
3572	607.4593433
3573	607.4359073
3574	607.420838
3575	607.4020608
3576	607.3805166
3577	607.3459512
3578	607.3086777
3579	607.2742204
3580	607.2080719
3581	607.1794695
3582	607.1704237
3583	607.1176389
3584	607.0732869
3585	607.0627341
3586	607.0280101
3587	607.0210681
3588	606.9952939
3589	606.9467437
3590	606.9150122
3591	606.8505684
3592	606.8244398
3593	606.7759022
3594	606.754924
3595	606.7389928
3596	606.7074696
3597	606.6920152
3598	606.6419371
3599	606.6044725
3600	606.5836973
3601	606.5733713
3602	606.5606379
3603	606.55076
3604	606.5306046
3605	606.5205062
3606	606.5013726
3607	606.45004
3608	606.4445924
3609	606.4376335
3610	606.413882
3611	606.4042728
3612	606.3988238
3613	606.3918509
3614	606.3724617
3615	606.35377
3616	606.3292679
3617	606.3116475
3618	606.2067768
3619	606.1461094
3620	606.1151449
3621	606.0966339
3622	606.0922523
3623	606.0881442
3624	606.0608064
3625	606.0290483
3626	606.0177535
3627	605.9887258
3628	605.9664573
3629	605.9471135
3630	605.9207662
3631	605.9168314
3632	605.8903854
3633	605.8073549
3634	605.7899219
3635	605.7692859
3636	605.761489
3637	605.7340623
3638	605.7137074
3639	605.6910704
3640	605.6767247
3641	605.6535211
3642	605.6180316
3643	605.5957673
3644	605.5616979
3645	605.5479167
3646	605.5301377
3647	605.4878451
3648	605.4498763
3649	605.4415753
3650	605.4283753
3651	605.4119736
3652	605.3945411
3653	605.3794614
3654	605.3653356
3655	605.3594314
3656	605.3432857
3657	605.2317514
3658	605.1987457
3659	605.1737726
3660	605.1587183
3661	605.1299495
3662	605.1182422
3663	605.1061854
3664	605.0726965
3665	605.0315376
3666	604.9806908
3667	604.9227545
3668	604.8078555
3669	604.7635175
3670	604.7576555
3671	604.7243321
3672	604.7069289
3673	604.694804
3674	604.6250754
3675	604.5901507
3676	604.5550876
3677	604.538244
3678	604.528522
3679	604.5016281
3680	604.4729438
3681	604.3807104
3682	604.321524
3683	604.3037662
3684	604.2808911
3685	604.2584451
3686	604.223812
3687	604.1776453
3688	604.1704897
3689	604.1112454
3690	604.0718936
3691	603.9613754
3692	603.9489973
3693	603.9433742
3694	603.9352791
3695	603.9313511
3696	603.9147856
3697	603.9017105
3698	603.8839716
3699	603.8734964
3700	603.7893579
3701	603.7628584
3702	603.7382663
3703	603.6923871
3704	603.6488098
3705	603.6107983
3706	603.5759818
3707	603.5468585
3708	603.5420514
3709	603.5231661
3710	603.5135552
3711	603.4783703
3712	603.463156
3713	603.4426705
3714	603.4299303
3715	603.3764946
3716	603.2999641
3717	603.293742
3718	603.2505226
3719	603.2435519
3720	603.2230895
3721	603.1193268
3722	603.0622158
3723	603.0450967
3724	603.014757
3725	602.9733961
3726	602.9491976
3727	602.8823713
3728	602.868318
3729	602.8490733
3730	602.8444548
3731	602.8084125
3732	602.778783
3733	602.7666167
3734	602.6553604
3735	602.647745
3736	602.5898203
3737	602.5426295
3738	602.5022897
3739	602.4945428
3740	602.3639991
3741	602.3269709
3742	602.3223716
3743	602.3125053
3744	602.2579539
3745	602.2471836
3746	602.1958942
3747	602.1215605
3748	602.1177942
3749	602.1016405
3750	602.0923798
3751	602.0428025
3752	602.0284175
3753	602.0127987
3754	601.9865366
3755	601.9385722
3756	601.892128
3757	601.8836327
3758	601.8693788
3759	601.8552328
3760	601.7918279
3761	601.7872141
3762	601.776955
3763	601.6919938
3764	601.6231543
3765	601.5916089
3766	601.5180163
3767	601.4614739
3768	601.4472648
3769	601.3889532
3770	601.2967837
3771	601.2855588
3772	601.2224988
3773	601.1702948
3774	601.0673867
3775	601.0043145
3776	600.9588644
3777	600.9265995
3778	600.8368228
3779	600.8307539
3780	600.8006752
3781	600.7842479
3782	600.7615303
3783	600.7415298
3784	600.7076691
3785	600.6887017
3786	600.6415296
3787	600.6188677
3788	600.6097068
3789	600.5968362
3790	600.5807812
3791	600.5612916
3792	600.5557143
3793	600.5379053
3794	600.4435047
3795	600.4207687
3796	600.4092462
3797	600.4036808
3798	600.3942433
3799	600.3701712
3800	600.3580119
3801	600.3272588
3802	600.2089674
3803	600.2038429
3804	600.1477864
3805	600.1424928
3806	600.1295061
3807	600.0769484
3808	600.0678934
3809	600.0496317
3810	600.0123981
3811	599.9981787
3812	599.9879893
3813	599.9740903
3814	599.9647482
3815	599.9500648
3816	599.9337458
3817	599.9039224
3818	599.7772653
3819	599.7328752
3820	599.7219732
3821	599.7117383
3822	599.641048
3823	599.614727
3824	599.6072797
3825	599.5977348
3826	599.5846777
3827	599.5653317
3828	599.4625554
3829	599.4571642
3830	599.4466498
3831	599.4405488
3832	599.3989317
3833	599.3898511
3834	599.357709
3835	599.2896573
3836	599.2676712
3837	599.1766033
3838	599.0944222
3839	599.0781667
3840	598.9937929
3841	598.9249115
3842	598.9173723
3843	598.9082697
3844	598.8897267
3845	598.8642537
3846	598.8296998
3847	598.7037058
3848	598.6791583
3849	598.669662
3850	598.6281115
3851	598.6210247
3852	598.5998524
3853	598.592187
3854	598.5418819
3855	598.5318432
3856	598.5200524
3857	598.4955938
3858	598.4889989
3859	598.4637211
3860	598.4350013
3861	598.4101664
3862	598.4014226
3863	598.3776763
3864	598.3597725
3865	598.3311065
3866	598.2761247
3867	598.253232
3868	598.1271256
3869	598.121849
3870	598.0823094
3871	598.0300486
3872	597.9502581
3873	597.9468632
3874	597.9261264
3875	597.9197482
3876	597.8738104
3877	597.8500263
3878	597.8158934
3879	597.7954299
3880	597.7868695
3881	597.751858
3882	597.7371768
3883	597.7078627
3884	597.6593979
3885	597.6250143
3886	597.6069729
3887	597.6020772
3888	597.5938302
3889	597.5588321
3890	597.5485957
3891	597.5456023
3892	597.5111307
3893	597.4961847
3894	597.4857841
3895	597.4774495
3896	597.4616151
3897	597.4264451
3898	597.4183523
3899	597.4111925
3900	597.4010813
3901	597.3974812
3902	597.3541509
3903	597.3223455
3904	597.3118418
3905	597.3048348
3906	597.2812921
3907	597.2526554
3908	597.2147301
3909	597.2016672
3910	597.1750605
3911	597.1610331
3912	597.0822843
3913	597.0775918
3914	597.0735645
3915	597.0645438
3916	597.0576293
3917	597.0092995
3918	596.9984007
3919	596.9662141
3920	596.9307755
3921	596.9246368
3922	596.8971396
3923	596.8720925
3924	596.8239468
3925	596.7552223
3926	596.636023
3927	596.6069808
3928	596.5703605
3929	596.5419336
3930	596.5210157
3931	596.4983489
3932	596.4653622
3933	596.453636
3934	596.4424559
3935	596.4124844
3936	596.4052159
3937	596.3697377
3938	596.350149
3939	596.3256017
3940	596.285559
3941	596.2530351
3942	596.2466798
3943	596.237081
3944	596.2184097
3945	596.2043891
3946	596.1957173
3947	596.18189
3948	596.1707948
3949	596.1581387
3950	596.1328794
3951	596.1186244
3952	596.088959
3953	596.0590302
3954	596.0306307
3955	596.0189299
3956	595.996406
3957	595.9683731
3958	595.9555043
3959	595.944109
3960	595.9203329
3961	595.8766577
3962	595.8682626
3963	595.8380308
3964	595.7331306
3965	595.718131
3966	595.6413278
3967	595.6117381
3968	595.5381062
3969	595.4995457
3970	595.4465387
3971	595.4399659
3972	595.3938793
3973	595.3718335
3974	595.3621569
3975	595.3492954
3976	595.3152004
3977	595.2957264
3978	595.2773033
3979	595.2563847
3980	595.208993
3981	595.1827595
3982	595.1051821
3983	595.0751409
3984	595.0132143
3985	594.9605881
3986	594.8962074
3987	594.8732988
3988	594.8408508
3989	594.8243484
3990	594.8084617
3991	594.787144
3992	594.7768341
3993	594.701017
3994	594.6569443
3995	594.6511266
3996	594.6373882
3997	594.576871
3998	594.5484013
3999	594.4892106
4000	594.4778155
4001	594.4172906
4002	594.4103945
4003	594.3994244
4004	594.3858162
4005	594.3462574
4006	594.2974313
4007	594.2648594
4008	594.237692
4009	594.2219615
4010	594.1218022
4011	594.0964812
4012	594.0695481
4013	594.0270327
4014	593.9776462
4015	593.9493386
4016	593.9224369
4017	593.8902415
4018	593.8733044
4019	593.838964
4020	593.8311515
4021	593.8207111
4022	593.8162719
4023	593.7955352
4024	593.785347
4025	593.6973002
4026	593.6723637
4027	593.5718781
4028	593.5251012
4029	593.4987722
4030	593.4720879
4031	593.4275757
4032	593.4004143
4033	593.3357172
4034	593.3165079
4035	593.3094861
4036	593.2802175
4037	593.2439179
4038	593.2135868
4039	593.2085534
4040	593.2017601
4041	593.1859925
4042	593.14824
4043	593.1258828
4044	593.0781579
4045	593.0395546
4046	593.017883
4047	592.8844646
4048	592.8687137
4049	592.8437512
4050	592.8364294
4051	592.8074205
4052	592.7975594
4053	592.7535998
4054	592.7147481
4055	592.6862628
4056	592.6689118
4057	592.6204655
4058	592.5826913
4059	592.5743956
4060	592.5662591
4061	592.5390283
4062	592.5221525
4063	592.5003374
4064	592.4872591
4065	592.4744161
4066	592.417078
4067	592.3702355
4068	592.346683
4069	592.3090517
4070	592.2830958
4071	592.2532992
4072	592.2415711
4073	592.2251092
4074	592.2002092
4075	592.1633248
4076	592.1079417
4077	592.0854463
4078	592.0581744
4079	592.0306675
4080	592.0173388
4081	592.013491
4082	591.9870955
4083	591.9818341
4084	591.9557577
4085	591.9284033
4086	591.8879039
4087	591.8641491
4088	591.844666
4089	591.7974482
4090	591.7898005
4091	591.76037
4092	591.756159
4093	591.7424295
4094	591.7275114
4095	591.7034219
4096	591.5814693
4097	591.5730291
4098	591.5506053
4099	591.5279848
4100	591.5134958
4101	591.5000495
4102	591.4658516
4103	591.4188328
4104	591.391629
4105	591.3728897
4106	591.343674
4107	591.3107326
4108	591.3070499
4109	591.2954461
4110	591.2718178
4111	591.2572434
4112	591.2302469
4113	591.1448189
4114	591.1229776
4115	591.0821573
4116	591.0690005
4117	591.0480917
4118	591.0097284
4119	590.999831
4120	590.9752768
4121	590.9434746
4122	590.938552
4123	590.9325449
4124	590.8434283
4125	590.8319737
4126	590.8145248
4127	590.8051187
4128	590.7678655
4129	590.7486279
4130	590.7450537
4131	590.6477644
4132	590.6118726
4133	590.5861745
4134	590.579137
4135	590.5733645
4136	590.5473255
4137	590.524135
4138	590.4674447
4139	590.4481744
4140	590.4380047
4141	590.4280354
4142	590.4120422
4143	590.3729808
4144	590.3649697
4145	590.3550746
4146	590.3152393
4147	590.292878
4148	590.2735433
4149	590.2225277
4150	590.2079464
4151	590.1999393
4152	590.1870376
4153	590.1715874
4154	590.1383447
4155	590.1248702
4156	590.1110763
4157	590.062479
4158	590.0537528
4159	589.9763128
4160	589.9599676
4161	589.9358038
4162	589.922779
4163	589.9058889
4164	589.8981328
4165	589.8892111
4166	589.8718022
4167	589.83475
4168	589.7910555
4169	589.7690935
4170	589.7302917
4171	589.7186995
4172	589.6889173
4173	589.6843435
4174	589.679093
4175	589.6431664
4176	589.6325371
4177	589.5993247
4178	589.5928254
4179	589.5875701
4180	589.5750751
4181	589.499918
4182	589.4716342
4183	589.4643528
4184	589.4108701
4185	589.3699435
4186	589.3575105
4187	589.347594
4188	589.3098361
4189	589.2711146
4190	589.2418645
4191	589.2304223
4192	589.2282099
4193	589.1419169
4194	589.1043186
4195	589.0988619
4196	589.0605891
4197	589.0532164
4198	589.0360717
4199	589.0201354
4200	589.0162744
4201	588.9977962
4202	588.9484861
4203	588.9362135
4204	588.9188365
4205	588.9067776
4206	588.9022331
4207	588.8676489
4208	588.8503119
4209	588.7929001
4210	588.7737087
4211	588.6530732
4212	588.632797
4213	588.6172606
4214	588.6075283
4215	588.5933524
4216	588.5736321
4217	588.5641113
4218	588.5471517
4219	588.5272478
4220	588.5176761
4221	588.4390762
4222	588.3855031
4223	588.3541801
4224	588.3100595
4225	588.2112922
4226	588.1942598
4227	588.1691392
4228	588.1659286
4229	588.1270116
4230	588.1086649
4231	588.0645887
4232	588.026467
4233	588.0110577
4234	587.8803162
4235	587.8160597
4236	587.7787533
4237	587.7450682
4238	587.7407819
4239	587.7305836
4240	587.7068275
4241	587.6875697
4242	587.6798071
4243	587.6622296
4244	587.642611
4245	587.5931565
4246	587.5701859
4247	587.4950205
4248	587.4568903
4249	587.4527323
4250	587.3799914
4251	587.3678067
4252	587.3273165
4253	587.3178812
4254	587.3072469
4255	587.2487746
4256	587.2385512
4257	587.1710946
4258	587.1529199
4259	587.0989115
4260	587.0942442
4261	586.986338
4262	586.9670213
4263	586.9414299
4264	586.9368624
4265	586.8924905
4266	586.845458
4267	586.8327073
4268	586.8271356
4269	586.7896365
4270	586.7806113
4271	586.7560208
4272	586.6725661
4273	586.6420228
4274	586.6233414
4275	586.6200243
4276	586.5352949
4277	586.5212755
4278	586.495055
4279	586.4882629
4280	586.470668
4281	586.4607529
4282	586.4477935
4283	586.4234945
4284	586.4119277
4285	586.367932
4286	586.3625125
4287	586.3587778
4288	586.3495791
4289	586.3397295
4290	586.2924072
4291	586.2721749
4292	586.268638
4293	586.2593521
4294	586.2524
4295	586.2138625
4296	586.2035025
4297	586.1697657
4298	586.1590535
4299	586.1403191
4300	586.1361116
4301	586.1105449
4302	586.1011864
4303	586.0762079
4304	586.0631171
4305	586.0547421
4306	586.0239909
4307	585.9912102
4308	585.9412012
4309	585.9063294
4310	585.8758111
4311	585.8596781
4312	585.8321119
4313	585.8131843
4314	585.7748406
4315	585.7447801
4316	585.7277696
4317	585.7126941
4318	585.7045092
4319	585.6909966
4320	585.6826502
4321	585.656305
4322	585.6176459
4323	585.58114
4324	585.5533577
4325	585.486252
4326	585.4393657
4327	585.3961752
4328	585.3329142
4329	585.2880056
4330	585.2280937
4331	585.2181446
4332	585.2136606
4333	585.195043
4334	585.191295
4335	585.1804521
4336	585.1543739
4337	585.1500599
4338	585.1396284
4339	585.1156883
4340	585.1086641
4341	585.0988977
4342	585.0942096
4343	585.0342728
4344	585.0254816
4345	584.9997447
4346	584.9644908
4347	584.9321608
4348	584.9017459
4349	584.858387
4350	584.8464278
4351	584.8186902
